,Title,Zone,Price,Size (m²),Description,URL
434,"
                        Apartamento T2, Arroios, Lisboa
                    ","                    Arroios, Lisboa                ",535000.0,,"               No coração de Lisboa, apartamento de luxo totalmente remodelado de 104 m2.  1/ Descrição Este apartamento esta inserido em prédio Art Deco recentemente recuperado. Encontra-se mobilado, equipado e decorado com muito bom (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-arroios-tem-logradouro,mobilia,marquise,escolas-78e16711-8702-11e9-93ea-060000000051.html?fpn=17"
435,"
                        Apartamento T2, Arroios, Lisboa
                    ","                    Arroios, Lisboa                ",580000.0,,"               Ultimo andar para esse fantástico dúplex de 117 m2 no centro de Lisboa em ARROIOS!  1 / Descrição Este apartamento localizado no 3º e ultimo andar foi totalmente renovado. A qualidade de acabamentos reflecte o vigor e a (...)
          ",https://casa.sapo.pt/comprar-apartamento-t2-lisboa-arroios-tem-hospital-6d1013ae-8702-11e9-93ea-060000000051.html?fpn=17
436,"
                        Apartamento T1, Penha de França, Lisboa
                    ","                    Penha de França, Lisboa                ",159000.0,,"               Excelente oportunidade de negócio!! Para remodelação na Penha de França Apartamento com 1 quarto, 2 salas, despensa, arrecadação 63m2 + LOGRADOURO 27 m² nas traseiras do prédio. A atribuição do logradouro já está inscrita na (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-lisboa-penha-de-franca-tem-arrecadacao,logradouro-8ade7ecc-8701-11e9-93ea-060000000051.html?fpn=17"
437,"
                        Apartamento T3, Campelos e Outeiro da Cabeça, Torres Vedras
                    ","                    Campelos e Outeiro da Cabeça, Torres Vedras                ",120000.0,,"               Apartamento T3  com acabamentos com  qualidade e conforto.    Belissimas  áreas.   A 20 min de Torres Vedras  e a 40 min de Lisboa .   A  escassos minutos do nó  da  A8.   Acabamentos ;  - Piso Radiante  - Estores Electricos (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-torres-vedras-campelos-e-outeiro-da-cabeca-tem-aspiracao-central,escola,estacionamento-46c06a67-8701-11e9-93ea-060000000051.html?fpn=17"
438,"
                        Apartamento T3, Metro Pontinha, Carnide, Lisboa
                    ","                    Metro Pontinha, Carnide, Lisboa                ",285000.0,,"               APARTAMENTO T3 PONTINHA – METRO COM ELEVADOR - Localização privilegiada no centro da cidade, com uma excelente exposição solar, uma vista fenomenal e um terraço de aproximadamente 30m2. Apartamento de 4 assoalhadas. (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-carnide-metro-pontinha-perto-policia,transportes-publicos,hospital,centro-da-cidade,escola-tem-vista-para-cidade,varandas,arrecadacao,terraco,hall-de-entrada-e5707730-8700-11e9-93ea-060000000051.html?fpn=17"
439,"
                        Apartamento T3, Belém, Lisboa
                    ","                    Belém, Lisboa                ",940000.0,,"               Restelo - Lisboa Apartamento com Vista sobre Belém e o Rio Tejo. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Tipologia T3 Piso 4 com área de 177,80 m2 com terraço privado.  Apartamentos com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-9fe89907-8700-11e9-93ea-060000000051.html?fpn=17"
440,"
                        Apartamento T3, Penha de França, Lisboa
                    ","                    Penha de França, Lisboa                ",375000.0,,"               No centro da Penha de França, junto ao miradouro da Penha de França, este T3+1 de 133 m2 usufrui da centralidade desta freguesia da cidade de Lisboa.  1/ Descrição Este apartamento de 5 assoalhadas demarca-se pelas suas (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-penha-de-franca-perto-centro-da-cidade-tem-comercio,varanda,escolas-c885d4bf-86fe-11e9-93ea-060000000051.html?fpn=17"
441,"
                        Apartamento T2, Belém, Lisboa
                    ","                    Belém, Lisboa                ",835000.0,,"               Lisboa/Restelo apartamento T2 Vista Panorâmica Privilegiada sobre Belém e Rio Tejo. Acabamentos de Superior Qualidade, Varandas e Terraços Privativos. Tipologia T2 Piso 3 com área de 145,83 m2 com terraço privado.  Conclusão (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-b9a37c3e-86fe-11e9-93ea-060000000051.html?fpn=17"
442,"
                        Apartamento T2, Belém, Lisboa
                    ","                    Belém, Lisboa                ",860000.0,,"               Lisboa - Restelo Apartamento e Vista Panorâmica sobre o Rio Tejo e Belém. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Tipologia T2 Piso 6 com área de 145,83 m2 com terraço privado.  Certificação (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-e9847ab9-86fd-11e9-93ea-060000000051.html?fpn=17"
443,"
                        Apartamento T3, Belém, Lisboa
                    ","                    Belém, Lisboa                ",960000.0,,"               Lisboa/Restelo Apartamento com Vista Panorâmica sobre Belém e Rio Tejo. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Tipologia T3 Piso 5 com área de 177,80 m2 com terraço privado.  Certificação (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-e8f3b2d3-86fc-11e9-93ea-060000000051.html?fpn=17"
444,"
                        Apartamento T3, Belém, Lisboa
                    ","                    Belém, Lisboa                ",860000.0,,"               Lisboa/Restelo com Vista Privilegiada sobre Belém e o Rio Tejo. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Apartamento T3 Piso 2 com área de 177,80 m2 com terraço privado.  Certificação Energética (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-835fb0b1-86fb-11e9-93ea-060000000051.html?fpn=17"
445,"
                        Apartamento T3, Belém, Lisboa
                    ","                    Belém, Lisboa                ",910000.0,,"               Lisboa/Restelo Apartamento T3 com Vista sobre Belém e Rio Tejo. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Tipologia T3 Piso 3 com área de 177,80 m2 com terraço privado.  Conclusão prevista para (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-c4754b11-86fa-11e9-93ea-060000000051.html?fpn=17"
446,"
                        Apartamento T2, Belém, Lisboa
                    ","                    Belém, Lisboa                ",700000.0,,"               Lisboa - Restelo Apartamento Vista Rio Tejo e sobre Belém. Acabamentos de Superior Qualidade, com Varandas e Terraços Privativos. Tipologia T2 Piso 1 com área de 155,83 m2 com terraço privado.  Certificação Energética A+  (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-lisboa-belem-tem-certificacao-energetica,seguranca,terraco,varanda,varandas,ar-condicionado-aa564a2b-86fa-11e9-93ea-060000000051.html?fpn=17"
447,"

","                    Algueirão-Mem Martins, Sintra                ",116000.0,,"               Apartamento T2 - Tapada das Mercês - Mem Martins com 101 m2. PRONTO A HABITAR - IMPECÁVELLocalizado numa praceta muito calma, este apartamento de 3 assoalhadas, 2 frentes e construção de 1998, apresenta bom estado de (...)
          ","https://casa.sapo.pt/comprar-apartamento-t2-sintra-algueirao-mem-martins-tem-comercio,arrecadacao,transportes-publicos,cozinha-equipada,escolas-9e797a29-86fa-11e9-bb19-060000000053.html?fpn=17"
448,"
                        Apartamento T3, Carnaxide e Queijas, Oeiras
                    ","                    Carnaxide e Queijas, Oeiras                ",480000.0,,"               Excelente T3 com 2 suites, situado no centro de Queijas com excelentes acessos à A5 e A9.  Construção moderna com acabamentos de grande qualidade. Projecto adaptado para pessoas com mobilidade condicionada. Aspiração (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-oeiras-carnaxide-e-queijas-tem-varandas,aspiracao-central,garagem-estacionamento,estacionamento-91b6602e-86fa-11e9-93ea-060000000051.html?fpn=17"
449,"
                        Apartamento T5, Lumiar, Lisboa
                    ","                    Lumiar, Lisboa                ",749000.0,260,"               Magnifico T5 Lumiar - Remodelado Com 3 lugares de estacionamento (42 m2) Com 2 Arrecadações  5 quartos com roupeiros grandes (2 suites) 2 salas num total de  65m2 4 Casas de banho completas (2 das suites)  Alarme Lareira Ar (...)
          ","https://casa.sapo.pt/comprar-apartamento-t5-lisboa-lumiar-perto-transportes-publicos,centro-da-cidade,escola-com-garagem-estacionamento-tem-cozinha-equipada,estacionamento,ar-condicionado-e9b62784-86f7-11e9-93ea-060000000051.html?fpn=17"
450,"
                        Apartamento T1, Gaivotas do Tejo (Santa Engrácia), São Vicente, Lisboa
                    ","                    Gaivotas do Tejo (Santa Engrácia), São Vicente, Lisboa                ",270000.0,68,"               Excelente apartamento T1 com 80m2 inserido num primeiro andar com elevador no condomínio gaivotas do tejo no emblemático Bairro da Graça.  Óptima exposição solar (Sul) que confere ao apartamento muita luminosidade. Composto (...)
          ","https://casa.sapo.pt/comprar-apartamento-t1-lisboa-sao-vicente-gaivotas-do-tejo-(santa-engracia)-perto-transportes-publicos-com-arrecadacao,garagem-estacionamento-tem-varandas,cozinha-equipada,comercio-e411c43a-86f6-11e9-93ea-060000000051.html?fpn=18"
451,"
                        Apartamento T3, Jardim da Radial (Ramada), Ramada e Caneças, Odivelas
                    ","                    Jardim da Radial (Ramada), Ramada e Caneças, Odivelas                ",265000.0,120,"               Excelente Apartamento, tipologia T3, totalmente remodelado, no Jardim da Radial. Este Imóvel tem 3 quartos, todos com roupeiro embutido, portas com revestimento espelhado, sendo um deles suite, sala com lareira, 2 WCs. com (...)
          ","https://casa.sapo.pt/comprar-apartamento-t3-odivelas-ramada-e-canecas-jardim-da-radial-(ramada)-perto-policia,transportes-publicos,centro-da-cidade,escola-com-garagem-estacionamento-tem-arrecadacao,jardim,comercio-7ef66dc5-86f6-11e9-889a-060000000054.html?fpn=18"
